"","long","lat","order","hole","piece","group","id","ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","region","value","ZCTA","MODZCTA","Neighborhood","Borough","COVID_CASE_COUNT","COVID_CASE_RATE","POP_DENOMINATOR","COVID_DEATH_COUNT","COVID_DEATH_RATE","PERCENT_POSITIVE","total_population","percent_female","percent_unemployed","median_income","poverty_rate","percent_uninsured","percent_public_health_insurance","percent_private_health_insurance","home_ownership","renter_occupied","single_mom","single_dad","home_median_value","high_school_completion","college_graduates","percent_with_Internet","percent_white","median_age","percent_black","percent_hispanic_latino","percent_receiving_public_assistance","percent_in_mgmt_art_sci","percent_spending_35_percent_rent","median_rent","percent_asian","percent_non_citizens","percent_with_disability","crowding"
"1351",-74.119428,40.59836,582069,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1352",-74.119576,40.601817,582070,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1353",-74.120596,40.60181,582071,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1354",-74.120772,40.600672,582072,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1355",-74.122643,40.599419,582073,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1356",-74.126285,40.593455,582074,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1357",-74.126385,40.590725,582075,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1358",-74.127821,40.589437,582076,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1359",-74.127782,40.587449,582077,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1360",-74.129102,40.586291,582078,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1361",-74.129424,40.583676,582079,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1362",-74.130722,40.583043,582080,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1363",-74.13352,40.584249,582081,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1364",-74.13394,40.586299,582082,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1365",-74.138667,40.58902,582083,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1366",-74.145834,40.588564,582084,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1367",-74.146322,40.58607,582085,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1368",-74.152528,40.580617,582086,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1369",-74.154768,40.579252,582087,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1370",-74.169835,40.570879,582088,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1371",-74.169611,40.566443,582089,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1372",-74.170565,40.566842,582090,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1373",-74.174698,40.566865,582091,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1374",-74.176718,40.569905,582092,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1375",-74.178876,40.571768,582093,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1376",-74.183766,40.573613,582094,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1377",-74.186875,40.577056,582095,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1378",-74.191785,40.576176,582096,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1379",-74.197961,40.578411,582097,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1380",-74.196796,40.575504,582098,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1381",-74.194098,40.567388,582099,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1382",-74.193812,40.565916,582100,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1383",-74.199379,40.560408,582101,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1384",-74.206392,40.558102,582102,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1385",-74.212358,40.557738,582103,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1386",-74.2132636810115,40.5586027264388,582104,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1387",-74.182464,40.60421,582105,TRUE,"2","13945.2","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1388",-74.180413,40.602927,582106,TRUE,"2","13945.2","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1389",-74.176551,40.605863,582107,TRUE,"2","13945.2","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1390",-74.177423,40.606393,582108,TRUE,"2","13945.2","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1391",-74.179175,40.607867,582109,TRUE,"2","13945.2","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1392",-74.180577,40.606016,582110,TRUE,"2","13945.2","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1393",-74.182464,40.60421,582111,TRUE,"2","13945.2","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1394",-73.961797,40.741388,625581,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1395",-73.961544,40.743081,625582,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1396",-73.959939,40.742593,625583,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1397",-73.956208,40.743872,625584,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1398",-73.954876,40.74797,625585,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1399",-73.95685,40.748225,625586,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1400",-73.95492,40.751509,625587,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1401",-73.95127,40.755454,625588,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1402",-73.945111,40.763086,625589,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1403",-73.942472,40.761994,625590,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1404",-73.943304,40.760658,625591,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1405",-73.937009,40.758236,625592,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1406",-73.926492,40.752425,625593,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1407",-73.92246,40.757427,625594,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
"1408",-73.916073,40.754429,625595,FALSE,"1","14267.1","14267","11101","8600000US11101","11101",6766498,301219,"11101","[62,207 to 72,093)","11101","11101","Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,30043,49.1,7.5,65392,16.2,5.8,37.1,63.3,16.9,83.1,7.4,0.7,924200,87.4,48,84.3,43,34.1,15.7,26.3,3,51.5,32.4,1608,22.8,50.1,7.2,7.5
