"","long","lat","order","hole","piece","group","id","ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","region","value","ZCTA","X","Neighborhood","Borough","COVID_CASE_COUNT","COVID_CASE_RATE","POP_DENOMINATOR","COVID_DEATH_COUNT","COVID_DEATH_RATE","PERCENT_POSITIVE","total_population","percent_female","percent_unemployed","median_income","poverty_rate","percent_uninsured","percent_public_health_insurance","percent_private_health_insurance","home_ownership","renter_occupied","single_mom","single_dad","home_median_value","high_school_completion","college_graduates","percent_with_Internet","percent_white","median_age","percent_black","percent_hispanic_latino","percent_receiving_public_assistance","percent_in_mgmt_art_sci","crowding","log_case_rate"
"5590",-73.938588,40.829717,5037320,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5591",-73.940167,40.830383,5037321,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5592",-73.940346,40.830458,5037322,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5593",-73.940309,40.831711,5037323,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5594",-73.937751,40.834889,5037324,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5595",-73.935079,40.839267,5037325,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5596",-73.935718,40.8415,5037326,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5597",-73.934671,40.842958,5037327,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5598",-73.93202,40.84657,5037328,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5599",-73.929303,40.845788,5037329,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5600",-73.934402,40.836054,5037330,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5601",-73.934705,40.835626,5037331,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5602",-73.935041,40.834014,5037332,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5603",-73.933822,40.819483,5037333,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5604",-73.934425,40.818916,5037334,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5605",-73.934265,40.817912,5037335,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5606",-73.937181,40.819144,5037336,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5607",-73.936232,40.820436,5037337,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5608",-73.941917,40.822837,5037338,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5609",-73.942411,40.822164,5037339,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5610",-73.943506,40.822628,5037340,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5611",-73.942924,40.82326,5037341,FALSE,"1","8515.1","8515","10039","8600000US10039","10039",1133225,0,"10039","[21,149 to 40,449)","10039",36,"Central Harlem - Morningside Height","Manhattan",485,1833.13,26457.52,50,188.98,30.62,27726,57.4,13.5,39653,22.6,8.9,47.9,49.1,13.5,86.5,16.6,1.2,458900,80.9,30.4,75.2,13.1,33.7,61.9,33.8,7,37.5,6.5,7.51378016731068
"5612",-73.939038,40.856098,5037414,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5613",-73.933879,40.863073,5037415,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5614",-73.93274,40.862941,5037416,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5615",-73.933053,40.859828,5037417,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5616",-73.931313,40.859328,5037418,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5617",-73.929162,40.864471,5037419,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5618",-73.925005,40.866336,5037420,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5619",-73.924385,40.865365,5037421,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5620",-73.92662,40.864525,5037422,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5621",-73.924715,40.861552,5037423,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5622",-73.927574,40.857713,5037424,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5623",-73.925082,40.857957,5037425,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5624",-73.924692,40.856642,5037426,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5625",-73.928151,40.851863,5037427,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5626",-73.934627,40.854501,5037428,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5627",-73.939038,40.856098,5037429,FALSE,"1","852.1","852","10040","8600000US10040","10040",981395,0,"10040","[40,449 to 52,199)","10040",37,"Washington Heights - Inwood","Manhattan",1058,2361.17,44808.28,103,229.87,34.46,44571,53.4,10.5,47137,19,7.8,50.4,48,10.4,89.6,8,1.1,394500,73.3,34.7,81.7,36.1,37.4,9.8,69.5,4.1,36.8,11.9,7.76691253788179
"5628",-73.961544,40.743081,5038477,FALSE,"1","8531.1","8531","11109","8600000US11109","11109",103922,25703,"11109","[109,037 to 250,001]","11109",89,"Long Island City - Astoria","Queens",46,907.18,5070.64,2,39.44,15.97,5981,51.6,3.7,148590,0.9,7.9,2.1,91.7,9.9,90.1,0.9,0.5,797400,99.2,83.6,99.5,67.1,32.7,4.5,5.6,0,75.6,6.5,6.8103408868751
"5629",-73.9583,40.745731,5038478,FALSE,"1","8531.1","8531","11109","8600000US11109","11109",103922,25703,"11109","[109,037 to 250,001]","11109",89,"Long Island City - Astoria","Queens",46,907.18,5070.64,2,39.44,15.97,5981,51.6,3.7,148590,0.9,7.9,2.1,91.7,9.9,90.1,0.9,0.5,797400,99.2,83.6,99.5,67.1,32.7,4.5,5.6,0,75.6,6.5,6.8103408868751
"5630",-73.957236,40.74756,5038479,FALSE,"1","8531.1","8531","11109","8600000US11109","11109",103922,25703,"11109","[109,037 to 250,001]","11109",89,"Long Island City - Astoria","Queens",46,907.18,5070.64,2,39.44,15.97,5981,51.6,3.7,148590,0.9,7.9,2.1,91.7,9.9,90.1,0.9,0.5,797400,99.2,83.6,99.5,67.1,32.7,4.5,5.6,0,75.6,6.5,6.8103408868751
"5631",-73.95685,40.748225,5038480,FALSE,"1","8531.1","8531","11109","8600000US11109","11109",103922,25703,"11109","[109,037 to 250,001]","11109",89,"Long Island City - Astoria","Queens",46,907.18,5070.64,2,39.44,15.97,5981,51.6,3.7,148590,0.9,7.9,2.1,91.7,9.9,90.1,0.9,0.5,797400,99.2,83.6,99.5,67.1,32.7,4.5,5.6,0,75.6,6.5,6.8103408868751
"5632",-73.954876,40.74797,5038481,FALSE,"1","8531.1","8531","11109","8600000US11109","11109",103922,25703,"11109","[109,037 to 250,001]","11109",89,"Long Island City - Astoria","Queens",46,907.18,5070.64,2,39.44,15.97,5981,51.6,3.7,148590,0.9,7.9,2.1,91.7,9.9,90.1,0.9,0.5,797400,99.2,83.6,99.5,67.1,32.7,4.5,5.6,0,75.6,6.5,6.8103408868751
"5633",-73.956208,40.743872,5038482,FALSE,"1","8531.1","8531","11109","8600000US11109","11109",103922,25703,"11109","[109,037 to 250,001]","11109",89,"Long Island City - Astoria","Queens",46,907.18,5070.64,2,39.44,15.97,5981,51.6,3.7,148590,0.9,7.9,2.1,91.7,9.9,90.1,0.9,0.5,797400,99.2,83.6,99.5,67.1,32.7,4.5,5.6,0,75.6,6.5,6.8103408868751
"5634",-73.959939,40.742593,5038483,FALSE,"1","8531.1","8531","11109","8600000US11109","11109",103922,25703,"11109","[109,037 to 250,001]","11109",89,"Long Island City - Astoria","Queens",46,907.18,5070.64,2,39.44,15.97,5981,51.6,3.7,148590,0.9,7.9,2.1,91.7,9.9,90.1,0.9,0.5,797400,99.2,83.6,99.5,67.1,32.7,4.5,5.6,0,75.6,6.5,6.8103408868751
"5635",-73.961544,40.743081,5038484,FALSE,"1","8531.1","8531","11109","8600000US11109","11109",103922,25703,"11109","[109,037 to 250,001]","11109",89,"Long Island City - Astoria","Queens",46,907.18,5070.64,2,39.44,15.97,5981,51.6,3.7,148590,0.9,7.9,2.1,91.7,9.9,90.1,0.9,0.5,797400,99.2,83.6,99.5,67.1,32.7,4.5,5.6,0,75.6,6.5,6.8103408868751
"5636",-73.748643,40.701587,5051881,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5637",-73.743307,40.70296,5051882,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5638",-73.732354,40.702419,5051883,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5639",-73.727707,40.701565,5051884,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5640",-73.727516,40.697196,5051885,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5641",-73.726405,40.696863,5051886,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5642",-73.726385,40.689571,5051887,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5643",-73.725948,40.686236,5051888,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5644",-73.725686,40.684112,5051889,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5645",-73.725861,40.683223,5051890,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5646",-73.73222,40.685121,5051891,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5647",-73.747134,40.689353,5051892,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5648",-73.747527,40.689383,5051893,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5649",-73.747286,40.689737,5051894,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5650",-73.748123,40.690131,5051895,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5651",-73.745283,40.694115,5051896,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5652",-73.74619,40.696119,5051897,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5653",-73.748643,40.701587,5051898,FALSE,"1","8583.1","8583","11411","8600000US11411","11411",3028016,0,"11411","[85,887 to 109,037)","11411",151,"Southeast Queens","Queens",651,3176.5,20494.26,35,170.78,42.45,20759,53.8,6.5,93882,2.6,6.7,32.6,72.7,86,14,6.2,1.6,432300,91.9,31.6,85.4,3.4,44.2,92.6,6.6,2.3,34.1,3,8.06353524070659
"5654",-74.038336,40.637074,5119739,FALSE,"1","8850.1","8850","11220","8600000US11220","11220",4639488,0,"11220","[40,449 to 52,199)","11220",108,"Sunset Park","Brooklyn",1433,1455.56,98450,147,149.31,36.56,95643,49.5,6.3,47079,25.3,16.1,59.3,28.9,26,74,7.2,2.5,827800,53.1,20.9,72,30.3,34.3,2.6,41.7,3.9,21.2,23.2,7.28314598528348
"5655",-74.0358678900053,40.6407761649921,5119740,FALSE,"1","8850.1","8850","11220","8600000US11220","11220",4639488,0,"11220","[40,449 to 52,199)","11220",108,"Sunset Park","Brooklyn",1433,1455.56,98450,147,149.31,36.56,95643,49.5,6.3,47079,25.3,16.1,59.3,28.9,26,74,7.2,2.5,827800,53.1,20.9,72,30.3,34.3,2.6,41.7,3.9,21.2,23.2,7.28314598528348
